service_id,date,exception_type
"1726_209151","20161129","1"
"1726_209151","20161130","1"
"1726_209151","20161201","1"
"1726_209151","20161202","1"
"1726_209151","20161203","1"
"1726_209151","20161205","1"
"1726_209151","20161206","1"
"1726_209151","20161207","1"
"1726_209151","20161209","1"
"1726_209151","20161210","1"
"1726_209151","20161212","1"
"1726_209151","20161213","1"
"1726_209151","20161214","1"
"1726_209151","20161215","1"
"1726_209151","20161216","1"
"1726_209151","20161217","1"
"1726_209151","20161219","1"
"1726_209151","20161220","1"
"1726_209151","20161221","1"
"1726_209151","20161222","1"
"1726_209151","20161223","1"
"1726_209152","20160407","1"
"1726_209152","20160408","1"
"1726_209152","20160411","1"
"1726_209152","20160412","1"
"1726_209152","20160413","1"
"1726_209152","20160414","1"
"1726_209152","20160415","1"
"1726_209152","20160418","1"
"1726_209152","20160419","1"
"1726_209152","20160420","1"
"1726_209152","20160421","1"
"1726_209152","20160422","1"
"1726_209152","20160426","1"
"1726_209152","20160427","1"
"1726_209152","20160428","1"
"1726_209152","20160429","1"
"1726_209152","20160502","1"
"1726_209152","20160503","1"
"1726_209152","20160504","1"
"1726_209152","20160505","1"
"1726_209152","20160506","1"
"1726_209152","20160509","1"
"1726_209152","20160510","1"
"1726_209152","20160511","1"
"1726_209152","20160512","1"
"1726_209152","20160513","1"
"1726_209152","20160516","1"
"1726_209152","20160517","1"
"1726_209152","20160518","1"
"1726_209152","20160519","1"
"1726_209152","20160520","1"
"1726_209152","20160523","1"
"1726_209152","20160524","1"
"1726_209152","20160525","1"
"1726_209152","20160526","1"
"1726_209152","20160527","1"
"1726_209152","20160530","1"
"1726_209152","20160531","1"
"1726_209152","20160601","1"
"1726_209152","20160603","1"
"1726_209152","20160606","1"
"1726_209152","20160607","1"
"1726_209152","20160608","1"
"1726_209152","20160609","1"
"1726_209152","20160610","1"
"1726_209152","20160613","1"
"1726_209152","20160614","1"
"1726_209152","20160615","1"
"1726_209152","20160616","1"
"1726_209152","20160617","1"
"1726_209152","20160620","1"
"1726_209152","20160621","1"
"1726_209152","20160622","1"
"1726_209152","20160623","1"
"1726_209152","20160624","1"
"1726_209152","20160627","1"
"1726_209152","20160628","1"
"1726_209152","20160629","1"
"1726_209152","20160630","1"
"1726_209152","20160915","1"
"1726_209152","20160916","1"
"1726_209152","20160919","1"
"1726_209152","20160920","1"
"1726_209152","20160921","1"
"1726_209152","20160922","1"
"1726_209152","20160923","1"
"1726_209152","20160926","1"
"1726_209152","20160927","1"
"1726_209152","20160928","1"
"1726_209152","20160929","1"
"1726_209152","20160930","1"
"1726_209152","20161003","1"
"1726_209152","20161004","1"
"1726_209152","20161005","1"
"1726_209152","20161006","1"
"1726_209152","20161007","1"
"1726_209152","20161010","1"
"1726_209152","20161011","1"
"1726_209152","20161012","1"
"1726_209152","20161013","1"
"1726_209152","20161014","1"
"1726_209152","20161017","1"
"1726_209152","20161018","1"
"1726_209152","20161019","1"
"1726_209152","20161020","1"
"1726_209152","20161021","1"
"1726_209152","20161024","1"
"1726_209152","20161025","1"
"1726_209152","20161026","1"
"1726_209152","20161027","1"
"1726_209152","20161028","1"
"1726_209152","20161031","1"
"1726_209152","20161102","1"
"1726_209152","20161103","1"
"1726_209152","20161104","1"
"1726_209152","20161107","1"
"1726_209152","20161108","1"
"1726_209152","20161109","1"
"1726_209152","20161110","1"
"1726_209152","20161111","1"
"1726_209152","20161114","1"
"1726_209152","20161115","1"
"1726_209152","20161116","1"
"1726_209152","20161117","1"
"1726_209152","20161118","1"
"1726_209152","20161121","1"
"1726_209152","20161122","1"
"1726_209152","20161123","1"
"1726_209152","20161124","1"
"1726_209152","20161125","1"
"1726_209152","20161128","1"
"1726_209152","20161129","1"
"1726_209152","20161130","1"
"1726_209152","20161201","1"
"1726_209152","20161202","1"
"1726_209152","20161205","1"
"1726_209152","20161206","1"
"1726_209152","20161207","1"
"1726_209152","20161209","1"
"1726_209152","20161212","1"
"1726_209152","20161213","1"
"1726_209152","20161214","1"
"1726_209152","20161215","1"
"1726_209152","20161216","1"
"1726_209152","20161219","1"
"1726_209152","20161220","1"
"1726_209152","20161221","1"
"1726_209152","20161222","1"
"1726_209152","20161223","1"
"1726_209153","20160408","1"
"1726_209153","20160411","1"
"1726_209153","20160413","1"
"1726_209153","20160415","1"
"1726_209153","20160418","1"
"1726_209153","20160420","1"
"1726_209153","20160422","1"
"1726_209153","20160427","1"
"1726_209153","20160429","1"
"1726_209153","20160502","1"
"1726_209153","20160504","1"
"1726_209153","20160506","1"
"1726_209153","20160509","1"
"1726_209153","20160511","1"
"1726_209153","20160513","1"
"1726_209153","20160516","1"
"1726_209153","20160518","1"
"1726_209153","20160520","1"
"1726_209153","20160523","1"
"1726_209153","20160525","1"
"1726_209153","20160527","1"
"1726_209153","20160530","1"
"1726_209153","20160601","1"
"1726_209153","20160603","1"
"1726_209153","20160606","1"
"1726_209153","20160608","1"
"1726_209153","20160610","1"
"1726_209153","20160916","1"
"1726_209153","20160919","1"
"1726_209153","20160921","1"
"1726_209153","20160923","1"
"1726_209153","20160926","1"
"1726_209153","20160928","1"
"1726_209153","20160930","1"
"1726_209153","20161003","1"
"1726_209153","20161005","1"
"1726_209153","20161007","1"
"1726_209153","20161010","1"
"1726_209153","20161012","1"
"1726_209153","20161014","1"
"1726_209153","20161017","1"
"1726_209153","20161019","1"
"1726_209153","20161021","1"
"1726_209153","20161024","1"
"1726_209153","20161026","1"
"1726_209153","20161028","1"
"1726_209153","20161031","1"
"1726_209153","20161102","1"
"1726_209153","20161104","1"
"1726_209153","20161107","1"
"1726_209153","20161109","1"
"1726_209153","20161111","1"
"1726_209153","20161114","1"
"1726_209153","20161116","1"
"1726_209153","20161118","1"
"1726_209153","20161121","1"
"1726_209153","20161123","1"
"1726_209153","20161125","1"
"1726_209153","20161128","1"
"1726_209153","20161130","1"
"1726_209153","20161202","1"
"1726_209153","20161205","1"
"1726_209153","20161207","1"
"1726_209153","20161209","1"
"1726_209153","20161212","1"
"1726_209153","20161214","1"
"1726_209153","20161216","1"
"1726_209153","20161219","1"
"1726_209153","20161221","1"
"1726_209153","20161223","1"
"1726_209154","20160407","1"
"1726_209154","20160408","1"
"1726_209154","20160411","1"
"1726_209154","20160412","1"
"1726_209154","20160413","1"
"1726_209154","20160414","1"
"1726_209154","20160415","1"
"1726_209154","20160418","1"
"1726_209154","20160419","1"
"1726_209154","20160420","1"
"1726_209154","20160421","1"
"1726_209154","20160422","1"
"1726_209154","20160426","1"
"1726_209154","20160427","1"
"1726_209154","20160428","1"
"1726_209154","20160429","1"
"1726_209154","20160502","1"
"1726_209154","20160503","1"
"1726_209154","20160504","1"
"1726_209154","20160505","1"
"1726_209154","20160506","1"
"1726_209154","20160509","1"
"1726_209154","20160510","1"
"1726_209154","20160511","1"
"1726_209154","20160512","1"
"1726_209154","20160513","1"
"1726_209154","20160516","1"
"1726_209154","20160517","1"
"1726_209154","20160518","1"
"1726_209154","20160519","1"
"1726_209154","20160520","1"
"1726_209154","20160523","1"
"1726_209154","20160524","1"
"1726_209154","20160525","1"
"1726_209154","20160526","1"
"1726_209154","20160527","1"
"1726_209154","20160530","1"
"1726_209154","20160531","1"
"1726_209154","20160601","1"
"1726_209154","20160603","1"
"1726_209154","20160606","1"
"1726_209154","20160607","1"
"1726_209154","20160608","1"
"1726_209154","20160609","1"
"1726_209154","20160610","1"
"1726_209154","20160915","1"
"1726_209154","20160916","1"
"1726_209154","20160919","1"
"1726_209154","20160920","1"
"1726_209154","20160921","1"
"1726_209154","20160922","1"
"1726_209154","20160923","1"
"1726_209154","20160926","1"
"1726_209154","20160927","1"
"1726_209154","20160928","1"
"1726_209154","20160929","1"
"1726_209154","20160930","1"
"1726_209154","20161003","1"
"1726_209154","20161004","1"
"1726_209154","20161005","1"
"1726_209154","20161006","1"
"1726_209154","20161007","1"
"1726_209154","20161010","1"
"1726_209154","20161011","1"
"1726_209154","20161012","1"
"1726_209154","20161013","1"
"1726_209154","20161014","1"
"1726_209154","20161017","1"
"1726_209154","20161018","1"
"1726_209154","20161019","1"
"1726_209154","20161020","1"
"1726_209154","20161021","1"
"1726_209154","20161024","1"
"1726_209154","20161025","1"
"1726_209154","20161026","1"
"1726_209154","20161027","1"
"1726_209154","20161028","1"
"1726_209154","20161031","1"
"1726_209154","20161102","1"
"1726_209154","20161103","1"
"1726_209154","20161104","1"
"1726_209154","20161107","1"
"1726_209154","20161108","1"
"1726_209154","20161109","1"
"1726_209154","20161110","1"
"1726_209154","20161111","1"
"1726_209154","20161114","1"
"1726_209154","20161115","1"
"1726_209154","20161116","1"
"1726_209154","20161117","1"
"1726_209154","20161118","1"
"1726_209154","20161121","1"
"1726_209154","20161122","1"
"1726_209154","20161123","1"
"1726_209154","20161124","1"
"1726_209154","20161125","1"
"1726_209154","20161128","1"
"1726_209154","20161129","1"
"1726_209154","20161130","1"
"1726_209154","20161201","1"
"1726_209154","20161202","1"
"1726_209154","20161205","1"
"1726_209154","20161206","1"
"1726_209154","20161207","1"
"1726_209154","20161209","1"
"1726_209154","20161212","1"
"1726_209154","20161213","1"
"1726_209154","20161214","1"
"1726_209154","20161215","1"
"1726_209154","20161216","1"
"1726_209154","20161219","1"
"1726_209154","20161220","1"
"1726_209154","20161221","1"
"1726_209154","20161222","1"
"1726_209154","20161223","1"
"1726_209155","20160407","1"
"1726_209155","20160408","1"
"1726_209155","20160411","1"
"1726_209155","20160412","1"
"1726_209155","20160413","1"
"1726_209155","20160414","1"
"1726_209155","20160415","1"
"1726_209155","20160418","1"
"1726_209155","20160419","1"
"1726_209155","20160420","1"
"1726_209155","20160421","1"
"1726_209155","20160422","1"
"1726_209155","20160426","1"
"1726_209155","20160427","1"
"1726_209155","20160428","1"
"1726_209155","20160429","1"
"1726_209155","20160502","1"
"1726_209155","20160503","1"
"1726_209155","20160504","1"
"1726_209155","20160505","1"
"1726_209155","20160506","1"
"1726_209155","20160509","1"
"1726_209155","20160510","1"
"1726_209155","20160511","1"
"1726_209155","20160512","1"
"1726_209155","20160513","1"
"1726_209155","20160516","1"
"1726_209155","20160517","1"
"1726_209155","20160518","1"
"1726_209155","20160519","1"
"1726_209155","20160520","1"
"1726_209155","20160523","1"
"1726_209155","20160524","1"
"1726_209155","20160525","1"
"1726_209155","20160526","1"
"1726_209155","20160527","1"
"1726_209155","20160530","1"
"1726_209155","20160531","1"
"1726_209155","20160601","1"
"1726_209155","20160603","1"
"1726_209155","20160606","1"
"1726_209155","20160607","1"
"1726_209155","20160608","1"
"1726_209155","20160609","1"
"1726_209155","20160610","1"
"1726_209155","20160613","1"
"1726_209155","20160614","1"
"1726_209155","20160615","1"
"1726_209155","20160616","1"
"1726_209155","20160617","1"
"1726_209155","20160620","1"
"1726_209155","20160621","1"
"1726_209155","20160622","1"
"1726_209155","20160623","1"
"1726_209155","20160624","1"
"1726_209155","20160627","1"
"1726_209155","20160628","1"
"1726_209155","20160629","1"
"1726_209155","20160630","1"
"1726_209155","20160915","1"
"1726_209155","20160916","1"
"1726_209155","20160919","1"
"1726_209155","20160920","1"
"1726_209155","20160921","1"
"1726_209155","20160922","1"
"1726_209155","20160923","1"
"1726_209155","20160926","1"
"1726_209155","20160927","1"
"1726_209155","20160928","1"
"1726_209155","20160929","1"
"1726_209155","20160930","1"
"1726_209155","20161003","1"
"1726_209155","20161004","1"
"1726_209155","20161005","1"
"1726_209155","20161006","1"
"1726_209155","20161007","1"
"1726_209155","20161010","1"
"1726_209155","20161011","1"
"1726_209155","20161012","1"
"1726_209155","20161013","1"
"1726_209155","20161014","1"
"1726_209155","20161017","1"
"1726_209155","20161018","1"
"1726_209155","20161019","1"
"1726_209155","20161020","1"
"1726_209155","20161021","1"
"1726_209155","20161024","1"
"1726_209155","20161025","1"
"1726_209155","20161026","1"
"1726_209155","20161027","1"
"1726_209155","20161028","1"
"1726_209155","20161031","1"
"1726_209155","20161102","1"
"1726_209155","20161103","1"
"1726_209155","20161104","1"
"1726_209155","20161107","1"
"1726_209155","20161108","1"
"1726_209155","20161109","1"
"1726_209155","20161110","1"
"1726_209155","20161111","1"
"1726_209155","20161114","1"
"1726_209155","20161115","1"
"1726_209155","20161116","1"
"1726_209155","20161117","1"
"1726_209155","20161118","1"
"1726_209155","20161121","1"
"1726_209155","20161122","1"
"1726_209155","20161123","1"
"1726_209155","20161124","1"
"1726_209155","20161125","1"
"1726_209155","20161128","1"
"1726_209155","20161129","1"
"1726_209155","20161130","1"
"1726_209155","20161201","1"
"1726_209155","20161202","1"
"1726_209155","20161205","1"
"1726_209155","20161206","1"
"1726_209155","20161207","1"
"1726_209155","20161209","1"
"1726_209155","20161212","1"
"1726_209155","20161213","1"
"1726_209155","20161214","1"
"1726_209155","20161215","1"
"1726_209155","20161216","1"
"1726_209155","20161219","1"
"1726_209155","20161220","1"
"1726_209155","20161221","1"
"1726_209155","20161222","1"
"1726_209155","20161223","1"
"1726_209156","20160407","1"
"1726_209156","20160408","1"
"1726_209156","20160411","1"
"1726_209156","20160412","1"
"1726_209156","20160413","1"
"1726_209156","20160414","1"
"1726_209156","20160415","1"
"1726_209156","20160418","1"
"1726_209156","20160419","1"
"1726_209156","20160420","1"
"1726_209156","20160421","1"
"1726_209156","20160422","1"
"1726_209156","20160426","1"
"1726_209156","20160427","1"
"1726_209156","20160428","1"
"1726_209156","20160429","1"
"1726_209156","20160502","1"
"1726_209156","20160503","1"
"1726_209156","20160504","1"
"1726_209156","20160505","1"
"1726_209156","20160506","1"
"1726_209156","20160509","1"
"1726_209156","20160510","1"
"1726_209156","20160511","1"
"1726_209156","20160512","1"
"1726_209156","20160513","1"
"1726_209156","20160516","1"
"1726_209156","20160517","1"
"1726_209156","20160518","1"
"1726_209156","20160519","1"
"1726_209156","20160520","1"
"1726_209156","20160523","1"
"1726_209156","20160524","1"
"1726_209156","20160525","1"
"1726_209156","20160526","1"
"1726_209156","20160527","1"
"1726_209156","20160530","1"
"1726_209156","20160531","1"
"1726_209156","20160601","1"
"1726_209156","20160603","1"
"1726_209156","20160606","1"
"1726_209156","20160607","1"
"1726_209156","20160608","1"
"1726_209156","20160609","1"
"1726_209156","20160610","1"
"1726_209156","20160915","1"
"1726_209156","20160916","1"
"1726_209156","20160919","1"
"1726_209156","20160920","1"
"1726_209156","20160921","1"
"1726_209156","20160922","1"
"1726_209156","20160923","1"
"1726_209156","20160926","1"
"1726_209156","20160927","1"
"1726_209156","20160928","1"
"1726_209156","20160929","1"
"1726_209156","20160930","1"
"1726_209156","20161003","1"
"1726_209156","20161004","1"
"1726_209156","20161005","1"
"1726_209156","20161006","1"
"1726_209156","20161007","1"
"1726_209156","20161010","1"
"1726_209156","20161011","1"
"1726_209156","20161012","1"
"1726_209156","20161013","1"
"1726_209156","20161014","1"
"1726_209156","20161017","1"
"1726_209156","20161018","1"
"1726_209156","20161019","1"
"1726_209156","20161020","1"
"1726_209156","20161021","1"
"1726_209156","20161024","1"
"1726_209156","20161025","1"
"1726_209156","20161026","1"
"1726_209156","20161027","1"
"1726_209156","20161028","1"
"1726_209156","20161031","1"
"1726_209156","20161102","1"
"1726_209156","20161103","1"
"1726_209156","20161104","1"
"1726_209156","20161107","1"
"1726_209156","20161108","1"
"1726_209156","20161109","1"
"1726_209156","20161110","1"
"1726_209156","20161111","1"
"1726_209156","20161114","1"
"1726_209156","20161115","1"
